id	GWEIGHT	log2WT	log2KO	log2KO-WT
Tonsl	1	9.783349688	9.351210772	-0.432138916
Top1	1	12.43276348	12.43701924	0.004255756
Top1mt	1	7.496924174	7.567372129	0.070447955
Top2a	1	13.70161842	13.50261489	-0.199003533
Top2b	1	12.15496476	11.68914456	-0.465820202
Top3a	1	8.744255088	8.492910462	-0.251344625
Top3b	1	9.659291604	9.838710308	0.179418704
Topbp1	1	12.2461166	11.86625991	-0.379856697
Topors	1	9.68716067	9.656351544	-0.030809127
Tor1a	1	8.959026285	9.3039834	0.344957115
Tor1aip1	1	9.992524636	9.819987087	-0.172537549
Tor1aip2	1	11.06676923	10.74274374	-0.324025491
Tor1b	1	9.34602259	9.216386518	-0.129636071
Tor2a	1	8.626798999	8.839035359	0.21223636
Tor3a	1	8.072182424	8.017560326	-0.054622098
Tox	1	5.933140323	5.536360536	-0.396779787
Tox2	1	3.74655695	3.825165552	0.078608602
Tox3	1	1.821912929	1.528774124	-0.293138805
Tox4	1	10.58134661	10.93258117	0.351234567
Tpbg	1	1.38500728	1.800765859	0.415758579
Tpbpa	1	0	0	0
Tpbpb	1	0	0	0
Tpcn1	1	11.14874524	9.95648542	-1.192259816
Tpcn2	1	6.994682528	7.01475576	0.020073232
Tpd52	1	9.332841351	9.700971324	0.368129973
Tpd52l1	1	2.308729815	3.299169382	0.990439567
Tpd52l2	1	9.745850121	9.883669431	0.13781931
Tph1	1	0.772971101	0.987698649	0.214727549
Tph2	1	0.361415423	0	-0.361415423
Tpi1	1	12.59352192	13.5655934	0.972071485
Tpk1	1	7.135754989	7.377766915	0.242011926
Tpm1	1	10.75222704	10.33518189	-0.417045158
Tpm2	1	6.921912575	6.787831901	-0.134080674
Tpm3	1	11.8979137	11.95978005	0.061866348
Tpm4	1	10.05005961	9.926057499	-0.124002111
Tpmt	1	5.251531746	5.458629781	0.207098034
Tpo	1	0	0	0
Tpp1	1	10.21990655	10.21710896	-0.002797589
Tpp2	1	10.8690264	10.61091135	-0.258115048
Tppp	1	3.449052919	4.099193556	0.650140637
Tppp2	1	0.437646024	0	-0.437646024
Tppp3	1	2.555038468	1.953392876	-0.601645592
Tpr	1	12.673853	12.21000341	-0.463849595
Tpra1	1	8.599107219	9.256721546	0.657614328
Tprg	1	0.437646024	0	-0.437646024
Tprgl	1	10.6279721	9.930883646	-0.697088452
Tprkb	1	8.94796883	8.786288504	-0.161680325
Tprn	1	8.172668015	8.130873749	-0.041794265
Tpsab1	1	0	0	0
Tpsb2	1	0.650186777	0	-0.650186777
Tpsg1	1	0.650186777	0.727132919	0.076946142
Tpst1	1	8.270475499	7.580049347	-0.690426152
Tpst2	1	9.436533018	9.725144211	0.288611193
Tpt1	1	13.88689639	14.17235027	0.285453878
Tpte	1	1.174623815	0.413692533	-0.760931282
Tpx2	1	11.90747297	11.93925706	0.031784083
Tra2a	1	11.04304927	11.0552088	0.012159529
Tra2b	1	11.60526332	11.50382928	-0.101434037
Trabd	1	9.078845373	9.665243352	0.586397979
Tradd	1	7.93703664	8.409471632	0.472434992
Traf1	1	1.143033952	1.5728286	0.429794648
Traf2	1	9.026175818	9.160687662	0.134511844
Traf3	1	9.544267128	8.879522248	-0.664744881
Traf3ip1	1	7.556112631	7.416511947	-0.139600685
Traf3ip2	1	4.557623548	4.552851693	-0.004771855
Traf3ip3	1	8.734130888	9.080735577	0.346604689
Traf4	1	9.983305836	8.775615442	-1.207690394
Traf5	1	5.899664242	6.473337827	0.573673586
Traf6	1	9.399761621	9.182357644	-0.217403977
Traf7	1	10.76704171	10.77167775	0.004636042
Trafd1	1	8.975548309	9.340510469	0.364962159
Traip	1	8.879069086	8.716314606	-0.16275448
Trak1	1	9.417137904	9.434717342	0.017579438
Trak2	1	12.38507262	10.70547434	-1.679598283
Tram1	1	10.85500725	10.8015908	-0.053416445
Tram1l1	1	1.187866929	0.730978093	-0.456888835
Tram2	1	5.393858125	4.28255679	-1.111301335
Trank1	1	0.437646024	0.966924314	0.52927829
Trap1	1	11.47648787	11.61087925	0.134391388
Trap1a	1	2.439904277	2.218158849	-0.221745428
Trappc1	1	8.907918952	9.349753923	0.441834971
Trappc10	1	10.86181469	10.12886037	-0.732954312
Trappc2	1	5.215899501	5.725307329	0.509407828
Trappc2l	1	7.682159051	8.23862886	0.556469809
Trappc3	1	9.105658394	9.430533903	0.324875508
Trappc4	1	8.851156285	9.367908846	0.516752561
Trappc5	1	9.438092593	9.635790667	0.197698074
Trappc6a	1	8.535585043	9.791035003	1.25544996
Trappc6b	1	8.648968325	8.920595535	0.27162721
Trappc8	1	9.914635581	9.824989111	-0.089646469
Trappc9	1	9.025408869	9.199247927	0.173839058
Trat1	1	0	0	0
Trcg1	1	3.376528059	1.154221301	-2.222306758
Trdmt1	1	7.252057495	6.977723626	-0.274333869
Trdn	1	0	0	0
Treh	1	0.361415423	0	-0.361415423
Trem1	1	6.276575904	7.259815016	0.983239112
Trem2	1	4.964996414	6.377186099	1.412189684
Trem3	1	7.057240735	8.010287823	0.953047088
Treml1	1	6.285862296	7.665178105	1.37931581
Treml2	1	10.08697041	10.54445751	0.457487101
Treml4	1	4.63988502	6.278106416	1.638221396
Trerf1	1	7.149091676	6.935530419	-0.213561258
Trex1	1	7.512945309	7.619454524	0.106509215
Trex2	1	0	0.413692533	0.413692533
Trf	1	11.27958663	11.68403606	0.404449428
Trh	1	0.361415423	0	-0.361415423
Trhde	1	0	0.413692533	0.413692533
Trhr	1	0	0	0
Trhr2	1	0.488806077	0.377759949	-0.111046128
Triap1	1	8.603314319	8.922683443	0.319369124
Trib1	1	6.665900934	6.329497831	-0.336403103
Trib2	1	6.009428153	4.283949075	-1.725479078
Trib3	1	7.166107642	8.059951606	0.893843964
Tril	1	2.737046214	1.172482289	-1.564563925
Trim10	1	11.7748152	11.67458091	-0.100234291
Trim11	1	8.443433164	8.650457971	0.207024807
Trim12a	1	6.550874057	6.193995406	-0.356878651
Trim12c	1	7.841627986	7.528196335	-0.313431651
Trim13	1	6.859049631	6.887717424	0.028667793
Trim14	1	7.398038656	7.069613847	-0.328424809
Trim15	1	2.826302054	2.439930872	-0.386371183
Trim16	1	4.977133719	4.796761566	-0.180372154
Trim17	1	4.08128543	4.629485981	0.548200551
Trim2	1	6.828395995	4.664360527	-2.164035468
Trim21	1	7.674963538	7.686403271	0.011439733
Trim23	1	8.126206992	7.600787846	-0.525419146
Trim24	1	9.293450202	9.464799976	0.171349774
Trim25	1	10.9171	10.59472602	-0.322373978
Trim26	1	7.938960509	7.868576797	-0.070383711
Trim27	1	10.95918508	10.9818333	0.022648219
Trim28	1	12.98431532	12.9545859	-0.029729419
Trim29	1	0	0	0
Trim3	1	5.904314974	6.065381204	0.16106623
Trim30a	1	8.792080429	8.538799823	-0.253280607
Trim30b	1	3.479870208	3.326164597	-0.15370561
Trim30d	1	6.363726285	5.864439841	-0.499286445
Trim30e-ps1	1	0	0	0
Trim31	1	1.044868209	0	-1.044868209
Trim32	1	7.969801717	8.164233201	0.194431485
Trim33	1	10.39569332	10.12223164	-0.273461678
Trim34a	1	6.024094865	5.639695114	-0.384399751
Trim34b	1	1.753094482	2.754515526	1.001421044
Trim35	1	9.860534179	9.577903003	-0.282631176
Trim36	1	5.150304754	4.643047976	-0.507256778
Trim37	1	11.01671479	10.58349475	-0.433220047
Trim38	1	0	1.211080808	1.211080808
Trim39	1	8.496681467	8.256260487	-0.24042098
Trim40	1	1.030238172	0.924456084	-0.105782088
Trim41	1	9.321856174	9.501798435	0.179942261
Trim42	1	0	0	0
Trim43a	1	1.030238172	0.377759949	-0.652478224
Trim43b	1	0.650186777	0.945846459	0.295659682
Trim43c	1	2.777523485	3.684395675	0.90687219
Trim44	1	10.54785225	10.58273394	0.034881692
Trim45	1	5.902594892	6.786028202	0.88343331
Trim46	1	3.958715318	4.776769001	0.818053683
Trim47	1	4.946181373	4.81312189	-0.133059483
Trim50	1	0	0.727132919	0.727132919
Trim52	1	0	0	0
Trim54	1	0	0	0
Trim55	1	3.359135361	3.539074333	0.179938972
Trim56	1	8.962282407	8.242942258	-0.719340149
Trim58	1	8.256768415	7.213830181	-1.042938235
Trim59	1	10.99352015	9.939408069	-1.05411208
Trim6	1	6.10425989	6.134564572	0.030304681
Trim60	1	0	0	0
Trim61	1	0	0.408899935	0.408899935
Trim62	1	3.656478926	3.44461624	-0.211862686
Trim63	1	0.650186777	0	-0.650186777
Trim65	1	6.160215958	5.831920133	-0.328295825
Trim66	1	3.858465098	3.604291292	-0.254173806
Trim67	1	1.030238172	0.408899935	-0.621338237
Trim68	1	5.368930194	5.160609345	-0.208320849
Trim69	1	0.437646024	0	-0.437646024
Trim7	1	1.47395365	1.574969483	0.101015833
Trim71	1	4.341681845	2.581537783	-1.760144063
Trim72	1	0.361415423	0.377759949	0.016344526
Trim75	1	0	0	0
Trim8	1	9.978852931	9.811718433	-0.167134498
Trim9	1	2.203054691	2.062323212	-0.140731478
Triml1	1	0	0	0
Triml2	1	0	0	0
Trio	1	9.062861934	8.394872399	-0.667989535
Triobp	1	9.805554261	10.0837529	0.278198643
Trip10	1	7.366627683	7.574626346	0.207998663
Trip11	1	9.106239782	8.261935977	-0.844303805
Trip12	1	12.46345943	12.22990791	-0.233551517
Trip13	1	9.845173874	9.730910582	-0.114263292
Trip4	1	8.869469981	9.002895386	0.133425405
Trip6	1	7.777395906	8.260877576	0.48348167
Trit1	1	7.77615376	8.16067217	0.38451841
Trmt1	1	10.30592374	10.16081907	-0.145104672
Trmt11	1	8.556510064	8.465315189	-0.091194875
Trmt112	1	9.946543447	10.49070102	0.544157569
Trmt12	1	7.707287113	7.377808731	-0.329478382
Trmt2a	1	10.62142978	10.6664526	0.045022823
Trmt2b	1	8.54580086	8.660030583	0.114229723
Trmt5	1	7.888755302	8.024608169	0.135852867
Trmt6	1	10.01468121	9.742136691	-0.272544517
Trmt61a	1	9.041835712	8.818696713	-0.223139
Trmt61b	1	6.867770951	7.058399986	0.190629035
Trmu	1	6.887057267	7.445759389	0.558702122
Trnau1ap	1	8.656775674	9.029325843	0.372550169
Trnp1	1	0.650186777	0	-0.650186777
Trnt1	1	10.03341502	9.917554275	-0.115860747
Tro	1	4.677233788	3.651718697	-1.025515091
Troap	1	8.64898155	9.137152793	0.488171244
Trove2	1	7.379238879	7.482421926	0.103183047
Trp53	1	11.31837857	11.44211714	0.123738572
Trp53bp1	1	10.39933961	9.905846928	-0.493492686
Trp53bp2	1	7.617593134	7.233020304	-0.384572831
Trp53i11	1	5.216235512	4.685920472	-0.53031504
Trp53i13	1	6.564252218	6.969292034	0.405039815
Trp53inp1	1	7.081416402	7.035398947	-0.046017455
Trp53inp2	1	6.831508977	7.148726633	0.317217656
Trp53rk	1	6.272455516	6.52662793	0.254172414
Trp63	1	0.437646024	0	-0.437646024
Trp73	1	1.602092111	1.700557142	0.098465031
Trpa1	1	2.125280595	2.350068402	0.224787807
Trpc1	1	2.806562678	1.673170265	-1.133392413
Trpc2	1	8.471103291	8.214553009	-0.256550282
Trpc3	1	2.38358985	1.577107193	-0.806482657
Trpc4	1	0.361415423	0	-0.361415423
Trpc4ap	1	11.09829493	11.24184684	0.14355191
Trpc5	1	2.085996178	0.377759949	-1.70823623
Trpc6	1	6.086308228	5.126255502	-0.960052726
Trpc7	1	0.361415423	0	-0.361415423
Trpd52l3	1	0	0	0
Trpm1	1	0.437646024	0.413692533	-0.023953491
Trpm2	1	5.986271487	5.354751208	-0.631520279
Trpm3	1	0	0	0
Trpm4	1	4.840024771	4.662202093	-0.177822677
Trpm5	1	1.568579583	0.413692533	-1.15488705
Trpm6	1	0.995282569	1.219316369	0.2240338
Trpm7	1	10.9421459	10.35426268	-0.587883223
Trpm8	1	0	0	0
Trps1	1	7.217651898	7.182258267	-0.035393631
Trpt1	1	7.643774519	8.426529178	0.782754659
Trpv1	1	0.650186777	0.413692533	-0.236494244
Trpv2	1	7.868527121	8.977310637	1.108783516
Trpv3	1	0.488806077	0	-0.488806077
Trpv4	1	4.670714462	3.756595646	-0.914118816
Trpv5	1	2.927623622	1.711141093	-1.216482529
Trpv6	1	1.544601568	1.391365544	-0.153236024
Trrap	1	11.79337259	11.19044794	-0.602924649
Trub1	1	8.622862717	8.548392387	-0.074470329
Trub2	1	9.060307388	9.068098414	0.007791026
Try10	1	0	0	0
Try4	1	0	0	0
Try5	1	0	0	0
Tsc1	1	9.781282444	9.419751431	-0.361531014
Tsc2	1	10.46205317	10.42318159	-0.038871589
Tsc22d1	1	10.03043209	9.979596342	-0.050835753
Tsc22d2	1	9.660594009	9.034037152	-0.626556858
Tsc22d3	1	7.745573971	8.272007087	0.526433116
Tsc22d4	1	10.79355863	11.00957854	0.216019907
Tsen15	1	7.961937209	8.102199383	0.140262175
Tsen2	1	7.992204611	8.280354328	0.288149717
Tsen34	1	8.037767756	8.516118169	0.478350413
Tsen54	1	8.822106017	9.115653325	0.293547308
Tsfm	1	9.118927807	9.465893007	0.3469652
Tsg101	1	9.225085066	9.541606137	0.316521071
Tsga10	1	5.644284915	5.68228247	0.037997555
Tsga13	1	0.772971101	0	-0.772971101
Tsga14	1	7.586681907	7.364545246	-0.222136661
Tsga8	1	0	0	0
Tshb	1	0.361415423	0.377759949	0.016344526
Tshr	1	1.42300781	1.696629915	0.273622105
Tshz1	1	8.888052331	8.585110109	-0.302942223
Tshz2	1	4.601532665	3.289910794	-1.311621871
Tshz3	1	4.756531066	3.480986481	-1.275544585
Tsix	1	9.410649928	8.204031303	-1.206618625
Tsks	1	1.634843812	1.542879972	-0.09196384
Tsku	1	4.095135629	3.203927771	-0.891207857
Tslp	1	1.06436682	0.408899935	-0.655466885
Tsn	1	11.16630023	11.24183079	0.075530562
Tsnax	1	10.49038214	10.70484709	0.214464942
Tsnaxip1	1	3.527765267	3.611740808	0.083975541
Tspan1	1	1.592165582	1.198868482	-0.3932971
Tspan10	1	0.71288478	0	-0.71288478
Tspan11	1	0	0.413692533	0.413692533
Tspan12	1	5.508777125	6.05926098	0.550483855
Tspan13	1	8.422900826	8.353067528	-0.069833298
Tspan14	1	10.41943749	10.02017351	-0.399263977
Tspan15	1	8.073712938	7.508895234	-0.564817704
Tspan17	1	3.255873865	4.215864948	0.959991083
Tspan18	1	6.740277238	6.427199016	-0.313078222
Tspan2	1	7.263703036	7.48640004	0.222697003
Tspan3	1	9.06414915	8.809693422	-0.254455729
Tspan31	1	9.450463436	9.914861235	0.464397799
Tspan32	1	10.13291066	10.75464272	0.621732053
Tspan33	1	12.0116146	11.6937362	-0.317878397
Tspan4	1	8.835059181	8.815370076	-0.019689105
Tspan5	1	8.279780449	8.29747291	0.017692461
Tspan6	1	7.158447482	6.89523395	-0.263213533
Tspan7	1	6.699882314	6.139997739	-0.559884575
Tspan8	1	8.699690514	6.232939608	-2.466750906
Tspan9	1	6.815573965	6.518232279	-0.297341685
Tspo	1	10.84505767	10.91365361	0.068595939
Tspo2	1	9.338195015	6.623942087	-2.714252927
Tspy-ps	1	0.488806077	0	-0.488806077
Tspyl1	1	9.718202815	10.02636676	0.308163946
Tspyl2	1	7.240894969	7.421481221	0.180586252
Tspyl3	1	7.026316139	6.568044173	-0.458271967
Tspyl4	1	4.550974696	4.382176344	-0.168798352
Tspyl5	1	0.813668922	0	-0.813668922
Tsr1	1	10.9627992	10.56425496	-0.398544245
Tsr2	1	8.728900694	8.75237082	0.023470126
Tssc1	1	8.880694375	9.31019653	0.429502156
Tssc4	1	8.980757855	9.293048027	0.312290172
Tssk1	1	0.488806077	0.730978093	0.242172016
Tssk2	1	0.943931815	0.924456084	-0.019475731
Tssk3	1	1.510418943	0.377759949	-1.132658995
Tssk4	1	2.976809058	3.209049019	0.23223996
Tssk5	1	1.810986911	1.547248176	-0.263738734
Tssk6	1	6.602109686	6.123583498	-0.478526188
Tst	1	7.36219498	7.003568997	-0.358625983
Tsta3	1	9.030400575	9.364045686	0.333645112
Tstd1	1	2.747587125	3.417481854	0.669894729
Tstd2	1	10.19823267	9.931155562	-0.267077113
Tsx	1	0.361415423	0	-0.361415423
Ttbk1	1	1.411764217	0.970181332	-0.441582885
Ttbk2	1	8.91577782	8.58815803	-0.32761979
Ttc1	1	9.100550995	9.394183064	0.29363207
Ttc12	1	3.490719973	3.908704241	0.417984268
Ttc13	1	9.338870872	9.545037896	0.206167024
Ttc14	1	9.775653497	9.420981667	-0.35467183
Ttc15	1	9.36948031	9.711779556	0.342299246
Ttc16	1	4.37246068	5.066246915	0.693786235
Ttc17	1	8.355953436	8.309562131	-0.046391305
Ttc18	1	1.06436682	1.729357267	0.664990446
Ttc19	1	7.699711229	7.912073503	0.212362274
Ttc21a	1	5.568404468	6.292665709	0.724261241
Ttc21b	1	7.242613308	7.252717687	0.010104379
Ttc22	1	0.488806077	0	-0.488806077
Ttc23	1	4.876959444	4.79279984	-0.084159604
Ttc23l	1	0	0	0
Ttc24	1	0	0	0
Ttc25	1	1.850080771	2.840529057	0.990448286
Ttc26	1	5.154820706	4.965974571	-0.188846135
Ttc27	1	9.589260004	9.467705613	-0.121554391
Ttc28	1	7.770123561	6.168175608	-1.601947953
Ttc29	1	0	0	0
Ttc3	1	10.37914553	9.818576938	-0.560568596
Ttc30a1	1	5.809433088	6.212793395	0.403360308
Ttc30a2	1	0	0.408899935	0.408899935
Ttc30b	1	4.475295918	4.406725066	-0.068570852
Ttc32	1	6.989565272	7.131450083	0.141884811
Ttc33	1	7.981632424	8.419021859	0.437389436
Ttc34	1	0.361415423	0	-0.361415423
Ttc35	1	9.250802453	9.494589624	0.24378717
Ttc36	1	4.109242249	3.679014382	-0.430227867
Ttc37	1	9.69225276	8.933466177	-0.758786583
Ttc38	1	7.117891003	7.290953538	0.173062535
Ttc39a	1	7.501688006	8.30525475	0.803566744
Ttc39b	1	7.474746326	7.398972977	-0.075773349
Ttc39c	1	5.248109311	5.778065174	0.529955862
Ttc39d	1	0	0.408899935	0.408899935
Ttc4	1	9.457051738	9.261308409	-0.195743328
Ttc5	1	8.957080234	9.218479046	0.261398811
Ttc7	1	10.85640975	10.55791362	-0.298496135
Ttc7b	1	8.676188527	8.684418824	0.008230296
Ttc8	1	5.177751796	5.028809897	-0.1489419
Ttc9	1	0.650186777	1.812457768	1.162270991
Ttc9b	1	0.650186777	0	-0.650186777
Ttc9c	1	9.937566373	9.576587417	-0.360978956
Ttf1	1	8.765324541	8.76924299	0.003918449
Ttf2	1	9.795157793	9.759878924	-0.035278869
Tti1	1	9.47471573	9.326278374	-0.148437356
Tti2	1	9.143681918	9.151059257	0.007377339
Ttk	1	9.496747995	9.489700677	-0.007047318
Ttl	1	6.973475635	6.732062724	-0.241412911
Ttll1	1	6.845286301	6.808857955	-0.036428346
Ttll10	1	0.488806077	0.997308813	0.508502736
Ttll11	1	3.848400277	3.880527727	0.03212745
Ttll12	1	11.56397365	9.952080657	-1.611892994
Ttll13	1	3.160737187	2.28365967	-0.877077518
Ttll2	1	0	0	0
Ttll3	1	5.864258271	5.246604282	-0.617653989
Ttll4	1	9.917760634	9.072389021	-0.845371613
Ttll5	1	8.956648101	8.89830306	-0.058345041
Ttll6	1	0.437646024	0.413692533	-0.023953491
Ttll7	1	4.006469256	2.246979208	-1.759490048
Ttll8	1	0	0	0
Ttll9	1	1.934169993	1.704473707	-0.229696286
Ttn	1	4.764588514	2.342023881	-2.422564633
Ttpa	1	6.106979316	5.696497468	-0.410481848
Ttpal	1	9.315449892	9.060350625	-0.255099267
Ttr	1	7.881199097	8.258664527	0.37746543
Ttyh1	1	1.437288514	2.062323212	0.625034698
Ttyh2	1	6.829070747	6.36192316	-0.467147587
Ttyh3	1	11.38788503	11.75799195	0.370106922
Tub	1	0.943931815	0.734813046	-0.209118769
Tuba1a	1	8.849277167	9.328016816	0.478739648
Tuba1b	1	12.15769615	12.29749711	0.139800958
Tuba1c	1	10.53521787	10.65475165	0.11953378
Tuba3a	1	0	0	0
Tuba3b	1	0	0	0
Tuba4a	1	12.5021404	12.93222413	0.430083727
Tuba8	1	7.802199282	8.013510334	0.211311052
Tubal3	1	0	0	0
Tubb1	1	7.799372183	7.117215322	-0.682156861
Tubb2a	1	8.808707661	9.404890111	0.596182451
Tubb2a-ps2	1	0	0	0
Tubb2b	1	4.56703869	4.728277149	0.161238459
Tubb3	1	3.897868717	4.607799897	0.70993118
Tubb4a	1	3.523458929	3.220206889	-0.30325204
Tubb4b	1	12.87732025	13.09792947	0.220609218
Tubb5	1	14.75333672	14.47014328	-0.283193441
Tubb6	1	7.734196449	7.964916854	0.230720405
Tubd1	1	7.902951897	8.134609529	0.231657633
Tube1	1	7.340599518	7.309408215	-0.031191303
Tubg1	1	9.914043495	10.18562268	0.271579185
Tubg2	1	0.943931815	1.528774124	0.584842308
Tubgcp2	1	10.08050741	9.844481416	-0.236025989
Tubgcp3	1	10.56376567	10.03549253	-0.528273136
Tubgcp4	1	9.473564488	9.135902943	-0.337661545
Tubgcp5	1	8.544165848	8.298151187	-0.246014661
Tubgcp6	1	10.22303117	9.842097732	-0.380933439
Tufm	1	10.59386969	10.87510862	0.281238926
Tuft1	1	6.695493946	7.654994035	0.959500089
Tug1	1	10.52092001	10.28185512	-0.239064893
Tulp1	1	2.194672755	1.683956296	-0.510716459
Tulp2	1	4.24997965	4.516808281	0.266828631
Tulp3	1	6.738192591	7.104237284	0.366044693
Tulp4	1	6.713257243	6.377505203	-0.33575204
Tusc1	1	7.02739511	7.466530886	0.439135776
Tusc2	1	9.21998705	9.607540278	0.387553228
Tusc3	1	8.753104097	8.443534827	-0.309569269
Tusc5	1	0	0	0
Tut1	1	9.421795876	9.476323993	0.054528117
Twf1	1	9.321476227	9.036251601	-0.285224626
Twf2	1	9.772322667	10.45459871	0.682276042
Twist1	1	2.046680501	1.157082169	-0.889598333
Twist2	1	1.813393448	0.377759949	-1.435633499
Twistnb	1	8.940832103	8.510789272	-0.430042832
Twsg1	1	8.912665705	8.807925805	-0.104739901
Txk	1	1.959729124	1.685938572	-0.273790552
Txlna	1	11.20379237	10.98864817	-0.215144203
Txlnb	1	2.746629089	1.958321584	-0.788307506
Txlng	1	7.946074764	7.754262407	-0.191812357
Txn1	1	11.53662068	11.97854813	0.441927447
Txn2	1	11.07757437	11.24943711	0.171862739
Txndc11	1	9.526619359	9.453921584	-0.072697775
Txndc12	1	8.049782882	8.607559756	0.557776873
Txndc15	1	8.208132548	8.495815174	0.287682626
Txndc16	1	6.947804344	6.884704515	-0.063099829
Txndc17	1	9.117452624	9.485944582	0.368491958
Txndc2	1	0.437646024	0	-0.437646024
Txndc3	1	0	0.413692533	0.413692533
Txndc5	1	10.71157451	10.59333076	-0.11824375
Txndc6	1	2.532991987	2.695800203	0.162808216
Txndc8	1	0	0	0
Txndc9	1	9.580976633	10.01897706	0.438000429
Txnip	1	9.52405659	10.37178666	0.847730065
Txnl1	1	11.2395979	11.42476376	0.185165867
Txnl4a	1	11.55013532	11.66396004	0.113824714
Txnl4b	1	6.951914567	7.514100374	0.562185807
Txnrd1	1	11.83230251	11.68603512	-0.146267386
Txnrd2	1	10.61541095	10.38798643	-0.227424527
Txnrd3	1	7.122779049	6.35516534	-0.76761371
Tyk2	1	9.444524381	9.487196361	0.04267198
Tymp	1	3.957627847	4.150103523	0.192475676
Tyms	1	10.6921178	10.61870678	-0.073411017
Tyms-ps	1	0.437646024	0.990909155	0.553263132
Tyr	1	0	0	0
Tyro3	1	4.823791809	4.485780623	-0.338011186
Tyrobp	1	9.780310477	10.68534294	0.905032468
Tyrp1	1	0	0	0
Tysnd1	1	9.818487031	10.18151809	0.36303106
Tyw1	1	9.133408306	9.122202047	-0.01120626
Tyw3	1	6.177468175	6.285016243	0.107548068
U05342	1	0	0	0
U2af1	1	10.44419311	10.43960534	-0.004587773
U2af1l4	1	8.086457495	8.511539344	0.42508185
U2af2	1	12.18307458	12.12061315	-0.062461427
U90926	1	0	0	0
Uaca	1	7.21900078	7.505628385	0.286627605
Uap1	1	9.456481625	9.430560021	-0.025921604
Uap1l1	1	8.259485293	8.742157676	0.482672383
Uba1	1	13.30619373	13.46332978	0.157136048
Uba2	1	11.97087206	11.87779881	-0.093073245
Uba3	1	9.514947022	9.648067897	0.133120875
Uba5	1	8.647010592	9.094624519	0.447613927
Uba52	1	13.19725274	13.62769413	0.430441395
Uba6	1	9.181151449	8.450632451	-0.730518998
Uba7	1	10.81987988	10.90956186	0.08968198
Ubac1	1	12.51014837	10.2666376	-2.243510766
Ubac2	1	8.845365859	9.026067778	0.180701919
Ubap1	1	9.191593937	8.930480302	-0.261113635
Ubap2	1	11.67906708	11.17549137	-0.503575707
Ubap2l	1	12.01648699	11.82320374	-0.193283242
Ubash3a	1	9.871866866	10.01371786	0.141850997
Ubash3b	1	8.08999364	8.274041298	0.184047658
Ubb	1	6.297067899	6.590859898	0.293791999
Ubc	1	10.79695149	11.24990938	0.452957888
Ubd	1	0.437646024	0	-0.437646024
Ube1y1	1	0	0	0
Ube2a	1	8.927345394	9.371860996	0.444515602
Ube2b	1	9.545519553	9.644260557	0.098741004
Ube2c	1	11.97713049	11.86275782	-0.114372671
Ube2cbp	1	6.146822816	5.831631299	-0.315191517
Ube2d1	1	7.12111218	7.090151712	-0.030960468
Ube2d2	1	9.670561024	9.692480195	0.021919171
